#DiseaseAUCs	BiologicalProcessAUCs
0.671718	0.800747
0.695040	0.817260
0.670098	0.740877
0.679897	0.813273
0.693678	0.816331
0.671556	0.787987
0.708989	0.782965
0.650132	0.777205
0.668236	0.748931
0.674826	0.793813
0.680331	0.814238
0.706407	0.794672
0.664630	0.744440
0.651500	0.817084
0.642822	0.831458
