#DiseaseAUCs	BiologicalProcessAUCs
0.668752	0.786111
0.729213	0.844811
0.731143	0.797558
0.692650	0.844689
0.668160	0.818437
0.707213	0.774634
0.723114	0.797161
0.665858	0.805952
0.632935	0.809890
0.688667	0.747619
0.748444	0.839591
0.668938	0.822283
0.709827	0.832173
0.709547	0.778449
0.676158	0.804884
0.690223	0.828755
0.713468	0.817613
0.675691	0.774267
0.682879	0.765324
0.715490	0.793681
0.699714	0.747863
0.647218	0.773565
0.732699	0.809860
0.739202	0.806807
0.718882	0.787821
0.654998	0.772466
0.689943	0.757875
0.679052	0.782265
0.653691	0.816300
0.710076	0.805372
0.621857	0.823657
0.721776	0.778205
0.667258	0.788980
0.680047	0.806868
0.665920	0.761081
0.687796	0.791056
0.747106	0.794536
0.688480	0.787271
0.693023	0.810440
0.737802	0.777717
0.620519	0.791056
0.697349	0.756960
0.706715	0.763675
0.707867	0.793895
0.766119	0.794536
0.711009	0.773504
0.670650	0.787149
0.727377	0.777381
0.725510	0.814652
0.703479	0.813004
