#DiseaseAUCs	BiologicalProcessAUCs
0.744274	0.828663
0.762509	0.774206
0.723519	0.796886
0.715895	0.780006
0.731765	0.803999
0.777228	0.812424
0.771689	0.772558
0.719256	0.767338
0.743839	0.762790
0.747355	0.726893
0.805203	0.844292
0.764283	0.757906
0.764719	0.818040
0.762323	0.748565
0.757530	0.807326
0.769573	0.780830
0.729867	0.848016
0.678118	0.784280
0.751618	0.760653
0.764034	0.817216
0.709734	0.808944
0.739762	0.756105
0.790515	0.767949
0.759335	0.732967
0.758402	0.787759
0.781367	0.772589
0.719878	0.785836
0.751058	0.761020
0.753547	0.788828
0.707306	0.840690
0.746359	0.777717
0.751089	0.803999
0.783078	0.801587
0.768577	0.799725
0.765123	0.786813
0.680732	0.825122
0.760113	0.804915
0.778037	0.796215
0.734815	0.736020
0.762914	0.762729
0.725230	0.790751
0.766275	0.763828
0.725790	0.772009
0.742470	0.822924
0.712099	0.791575
0.704412	0.807540
0.748911	0.774878
0.741598	0.809493
0.763256	0.815781
0.764594	0.775031
