#DiseaseAUCs	BiologicalProcessAUCs
0.638263	0.778007
0.622434	0.790623
0.628547	0.733579
0.605328	0.775601
0.607654	0.739912
0.661390	0.740550
0.674209	0.792587
0.649804	0.813500
0.604826	0.754639
0.644147	0.742415
0.648162	0.807216
0.599443	0.786156
0.719277	0.758125
0.630417	0.749730
0.623255	0.761168
0.635526	0.756848
0.625262	0.748601
0.594015	0.755326
0.644147	0.753019
0.658197	0.773294
0.638947	0.774914
0.611258	0.764212
0.625354	0.711046
0.682055	0.753412
0.686662	0.739568
0.623529	0.766618
0.604872	0.749877
0.646611	0.754836
0.682146	0.729701
0.654594	0.774963
0.604553	0.753117
0.612946	0.794453
0.663169	0.772852
0.608293	0.770741
0.630827	0.770103
0.610574	0.740893
0.679318	0.763819
0.654274	0.782376
0.604188	0.790722
0.662941	0.755621
0.614497	0.758027
0.628182	0.737506
0.694508	0.751743
0.594061	0.745803
0.631649	0.720128
0.625308	0.720766
0.700392	0.734512
0.613995	0.775307
0.621431	0.744477
0.609114	0.761316
