#DiseaseAUCs	BiologicalProcessAUCs
0.687018	0.834768
0.671646	0.753694
0.693148	0.802961
0.642644	0.814591
0.732636	0.805647
0.640123	0.778755
0.607014	0.787943
0.715770	0.760989
0.691156	0.792674
0.671397	0.821368
0.693864	0.856532
0.616598	0.753785
0.704101	0.779212
0.724452	0.770452
0.700212	0.769078
0.692401	0.801282
0.696229	0.792460
0.662217	0.808730
0.709360	0.807357
0.687204	0.795085
0.661034	0.810867
0.733943	0.796215
0.691436	0.753236
0.680327	0.821093
0.627116	0.757784
0.695171	0.801496
0.714246	0.775031
0.685088	0.755617
0.696166	0.751679
0.645320	0.824176
0.691032	0.813400
0.681790	0.780159
0.714806	0.801252
0.705937	0.781624
0.688294	0.753846
0.696073	0.797833
0.684217	0.798260
0.691997	0.802564
0.716735	0.782601
0.680825	0.773993
0.721216	0.802381
0.757748	0.794292
0.675162	0.835256
0.632624	0.797283
0.661283	0.805098
0.682319	0.775153
0.693708	0.801252
0.689258	0.784005
0.650828	0.757387
0.656585	0.806319
