#DiseaseAUCs	BiologicalProcessAUCs
0.635207	0.772985
0.654624	0.764347
0.616225	0.805159
0.652570	0.843346
0.604213	0.800458
0.596123	0.844322
0.687049	0.729609
0.690192	0.750397
0.643857	0.809524
0.640777	0.752076
0.651979	0.744109
0.683813	0.761416
0.643079	0.769933
0.620301	0.782753
0.689632	0.745604
0.642177	0.799664
0.643702	0.761966
0.627458	0.787882
0.732107	0.734096
0.653659	0.755525
0.718602	0.783455
0.662217	0.801160
0.634989	0.791545
0.673513	0.786630
0.664333	0.773657
0.653628	0.779274
0.660412	0.831929
0.664706	0.799817
0.612926	0.751862
0.648867	0.808761
0.682506	0.789072
0.684030	0.784127
0.668254	0.745726
0.673295	0.794811
0.639843	0.800916
0.654282	0.765507
0.677931	0.751648
0.641306	0.784310
0.641430	0.776404
0.645351	0.792430
0.618030	0.755830
0.637789	0.759066
0.651948	0.818590
0.656304	0.780006
0.662123	0.783272
0.663026	0.801923
0.638350	0.756960
0.669094	0.808059
0.648027	0.776893
0.645195	0.793254
