#DiseaseAUCs	BiologicalProcessAUCs
0.759149	0.763248
0.712939	0.761203
0.742158	0.746306
0.738269	0.763095
0.720656	0.745299
0.718042	0.785165
0.775361	0.805708
0.718571	0.787027
0.734690	0.791331
0.729929	0.780525
0.726942	0.802167
0.719629	0.796917
0.737491	0.782937
0.767239	0.699084
0.782705	0.755830
0.734597	0.779853
0.752147	0.789927
0.741287	0.796245
0.737055	0.806654
0.738455	0.778083
0.774272	0.802473
0.710543	0.830678
0.703292	0.773138
0.730489	0.787973
0.746795	0.828083
0.774303	0.760440
0.756628	0.800794
0.735032	0.818284
0.738611	0.763889
0.755975	0.799267
0.749502	0.779731
0.745332	0.780647
0.765248	0.793559
0.740416	0.779884
0.718167	0.749206
0.733663	0.774725
0.726537	0.840812
0.759335	0.799908
0.751276	0.770421
0.736993	0.745421
0.715366	0.792338
0.709049	0.766880
0.712783	0.826465
0.752956	0.753602
0.733943	0.792399
0.758402	0.811416
0.747479	0.733700
0.730054	0.822955
0.764096	0.795421
0.757499	0.836081
