1	1.0
1	1.0
1	1.0
1	1.0
2	1.0
2	1.0
3	1.0
1	1.0
1	1.0
1	1.0
1	1.0
2	1.0
1	1.0
1	1.0
1	1.0
1	1.0
1	1.0
1	1.0
1	1.0
8	1.0
1	1.0
2	1.0
2	1.0
1	1.0
3	0.999999973274
1	0.999999966066
1	0.999999952042
2	0.999999952042
3	0.921603896498
3	0.857632514205
3	0.835509891554
2	0.776247850461
2	0.776247850353
5	0.776247823813
8	0.746933715516
2	0.73605240394
2	0.723993901234
2	0.703089285707
3	0.703030642846
2	0.702381130066
2	0.701794551786
2	0.69994001941
2	0.695340374449
2	0.694673491163
2	0.69182662409
2	0.688823175568
2	0.683975144795
2	0.681181906507
2	0.676813939932
2	0.67421973907
2	0.671784121844
2	0.671176918191
2	0.669403743203
4	0.668573904026
2	0.666538700273
4	0.665294515431
2	0.664229396574
3	0.659662307328
2	0.655400984429
2	0.654152623323
2	0.653243903356
3	0.650696603881
2	0.643129318188
1	0.639531456224
8	0.639531441241
1	0.635634175221
3	0.635634143886
9	0.633591650702
2	0.629407649081
10	0.625246533019
5	0.611812866527
3	0.607898917531
2	0.60671598525
3	0.604890027146
4	0.604392536182
3	0.603273850401
3	0.601833688613
7	0.600560267801
3	0.597255843652
3	0.595428563861
4	0.590095285411
3	0.589838933098
7	0.588218830917
3	0.587535304188
3	0.587486845121
2	0.583669571173
3	0.583330317971
8	0.58074588013
6	0.579903774081
3	0.5796983457
3	0.578871072346
17	0.576778876459
18	0.576629890145
3	0.575977918253
64	0.574904245228
6	0.573228186727
14	0.572609131005
3	0.572346062577
4	0.57162669249
3	0.568287103779
3	0.567398075068
6	0.566666451471
33	0.563429750853
5	0.562567586539
3	0.562459076463
3	0.55518996089
16	0.552552155389
5	0.551473008544
3	0.549683506752
6	0.54921875406
44	0.548705906774
1	0.546953101583
5	0.546953081769
10	0.546708702089
7	0.54096639848
3	0.540293144093
165	0.539798317509
46	0.538976261638
9	0.538578184327
8	0.537865926296
14	0.536200619686
3	0.535738171155
62	0.535547576889
5	0.535207191569
17	0.535158045659
2	0.535129030189
3	0.533338457353
4	0.533153303645
15	0.532580859131
4	0.532343309144
7	0.531747740876
48	0.531087184065
4	0.531068945498
4	0.530690929411
9	0.529794700258
3	0.529464366158
3	0.52684796571
4	0.525435607013
15	0.525129772996
96	0.522500841658
2	0.522492227651
9	0.522311086276
4	0.521986997758
5	0.521335712923
10	0.519735070619
43	0.519615630062
1	0.518677080101
9	0.518677053173
12	0.51809990807
8	0.517856770646
5	0.517105332357
10	0.516915844302
72	0.515552878799
9	0.514992065323
39	0.514733312966
32	0.514310836975
5	0.513605157897
4	0.51345540149
75	0.513361668918
6	0.513304343417
1	0.511830291231
18	0.511830278764
4	0.510972175452
182	0.510137839204
10	0.509541322279
5	0.509315580672
4	0.509280880338
43	0.509220090742
180	0.508290043085
53	0.507746171356
4	0.50763252617
133	0.507514576309
54	0.507223922538
1	0.506946147892
6	0.506946113826
18	0.506696866116
21	0.506579168407
18	0.506207992798
5	0.505927796034
52	0.505905219799
10	0.505712005881
84	0.505310934299
16	0.505184317071
2	0.505162827641
24	0.504669812224
70	0.504498641506
8	0.503156782852
4	0.50306521721
4	0.502656169291
4	0.502305212747
5	0.502256465146
23	0.50205344332
6	0.50201486744
22	0.501673987027
93	0.500611538258
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
2	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
2	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
2	0.5
1	0.5
1	0.5
1	0.5
2	0.5
1	0.5
2	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
1	0.5
4	0.499967216543
102	0.499631964784
12	0.499220770461
5	0.498495665432
5	0.498479533811
4	0.497525207319
5	0.49750124227
12	0.496360884407
56	0.496244595057
1	0.496058685034
9	0.496058662082
62	0.494984394935
3	0.494881369767
4	0.494211503989
154	0.492287516147
15	0.492275736493
31	0.491865159438
4	0.491538390242
5	0.491534780601
135	0.491446604425
26	0.491257785255
126	0.491074877053
7	0.490845410692
29	0.490673247665
21	0.489913344948
10	0.489703667887
1	0.488784976046
12	0.488784962445
22	0.48866209536
6	0.488260069394
15	0.488184129985
1	0.487967942741
67	0.487967924231
79	0.48781569467
38	0.487762205569
4	0.487400397278
50	0.486805207526
5	0.486690706388
4	0.486538640053
26	0.486462535189
5	0.48621083865
93	0.485746718147
16	0.485587660879
8	0.485261802772
6	0.485108203772
11	0.484850454553
29	0.484393506113
1	0.484260446195
170	0.484260425394
4	0.484255004453
10	0.48384960797
5	0.483488025586
139	0.483458033383
18	0.483368043348
40	0.48275535246
26	0.482582488182
5	0.482015409441
21	0.481991277769
19	0.481666620356
25	0.481630695179
1	0.481581312836
223	0.481581293538
18	0.481175324042
99	0.481162996149
6	0.481042821705
230	0.480816605248
87	0.480274435207
38	0.479895048801
3	0.479661974895
26	0.479041397802
27	0.478369092471
44	0.47833413499
52	0.478315817993
10	0.47814714899
51	0.47812881157
8	0.477923331187
10	0.477920325099
23	0.477856109406
5	0.477488805878
8	0.477447709894
17	0.477435789741
10	0.477394824878
171	0.477109869069
42	0.476896037312
29	0.476518907228
6	0.476211254726
2	0.47611910167
14	0.476098470295
1	0.476092208295
7	0.476092190146
5	0.47566383781
41	0.47562155621
109	0.475529403754
10	0.475145497992
228	0.475109858584
38	0.475091280961
5	0.475057556535
58	0.474879821551
18	0.474699527621
17	0.474398824299
94	0.473543500622
213	0.473542664633
5	0.47336813141
16	0.473223590038
33	0.473080746827
112	0.473016885449
18	0.472345627787
19	0.472303878423
32	0.472004578264
7	0.471720318193
153	0.471357618354
4	0.471312790607
130	0.47128999663
136	0.470979135511
29	0.470843414453
11	0.470698652098
1	0.470356568343
70	0.470356544296
17	0.469702488287
6	0.469376558607
6	0.469178842224
37	0.469073547984
12	0.468393715129
204	0.468317901438
31	0.467565474211
1	0.467537109103
198	0.467537088881
96	0.467197821604
35	0.467193317243
27	0.467173166526
15	0.466968863968
40	0.466942263968
84	0.466901254777
27	0.466667959029
1	0.466427816171
15	0.466427798626
13	0.466231379137
119	0.466158172923
19	0.465990001347
48	0.465988928606
26	0.465856890172
40	0.465310119561
29	0.465267437049
91	0.464940486148
143	0.464300235809
6	0.464294439845
18	0.464250327338
131	0.464238448289
9	0.464215798454
39	0.46415224268
30	0.463858047025
346	0.46344167124
36	0.46331111107
6	0.463036785216
6	0.462990164274
19	0.462847311668
46	0.462492523642
7	0.462383635762
53	0.462117819309
94	0.461844918918
165	0.461773558093
5	0.46144299688
1	0.461332204356
12	0.461332170009
88	0.461246572075
16	0.461085706973
35	0.461074508659
7	0.460671624159
145	0.460564948339
3	0.460389322122
115	0.460359489539
7	0.460015754568
340	0.459909802293
1	0.459479022427
150	0.459479005951
34	0.459215937973
1	0.459002884853
148	0.459002863675
164	0.458733037805
25	0.458661251097
38	0.458230545987
32	0.458193960337
112	0.458132167185
17	0.458049142094
178	0.457795876782
98	0.457789668333
8	0.457570549268
34	0.457506410364
28	0.457268254019
40	0.456869966624
116	0.45657095376
10	0.456057485648
7	0.456015829601
87	0.456009919173
1	0.455979739478
91	0.455979723594
66	0.455833204957
6	0.455718712729
6	0.455400445561
9	0.455209802142
7	0.455195027467
12	0.454992652885
32	0.454910862366
75	0.454834731195
58	0.454794348666
99	0.454736406037
13	0.454517320087
15	0.454464097312
6	0.454367807569
6	0.454173743475
54	0.454172402418
2	0.454086334242
99	0.454050164967
35	0.453814808934
28	0.453607967194
8	0.453079700287
60	0.453028799146
25	0.452430522322
459	0.452371892286
15	0.452194745218
8	0.452132637025
15	0.452058111907
6	0.451946119793
2	0.451709018151
5	0.451661437262
1	0.451591719813
186	0.45159170005
43	0.451280885538
77	0.451233978404
38	0.451096924536
1	0.450828727794
158	0.450828709093
27	0.450761165454
8	0.450531831947
60	0.450454087563
121	0.450290220595
31	0.450244434031
33	0.450241371254
84	0.450140227355
117	0.449990273275
31	0.449941073189
173	0.449935497957
84	0.449912823766
83	0.449736270883
6	0.449493681875
177	0.449476274775
205	0.449412498066
14	0.449369875862
83	0.449343998309
7	0.449338253179
178	0.449193354445
69	0.449166122898
30	0.448845880115
32	0.44881667556
18	0.448754203635
4	0.448600494705
6	0.448552353554
69	0.448501821201
34	0.44849238024
7	0.448481261853
6	0.448221654464
3	0.448189919647
24	0.447975698828
2	0.447884190444
9	0.447864027534
47	0.447786048445
128	0.447752456496
75	0.447702142938
8	0.447626291082
200	0.447546682969
103	0.447541601432
313	0.447483201124
216	0.447477185495
13	0.447397380342
7	0.447315183366
4	0.4472916951
7	0.447222697746
11	0.447209962006
61	0.446889536106
19	0.446861040565
3	0.446653240088
149	0.446642338829
84	0.446418014085
2	0.446365383681
16	0.446191609845
33	0.445972837665
13	0.445936503933
257	0.445765008579
19	0.445760884435
273	0.445691043643
329	0.445674102158
136	0.44555601232
12	0.445534829884
10	0.445511217015
6	0.445429420442
3	0.445315868273
16	0.445215517564
230	0.445024128773
15	0.444981144983
21	0.444965018498
98	0.444926593751
3	0.444897345465
88	0.444894160032
60	0.444824634465
452	0.44479859555
28	0.444742608743
8	0.444706156756
46	0.444689031773
425	0.444587581392
11	0.444583003056
41	0.444495007292
290	0.444460896318
439	0.444441093204
37	0.444014129474
199	0.443980458745
7	0.443705795675
113	0.443658460082
30	0.443623273771
8	0.443605411532
98	0.443540878859
33	0.443513873204
57	0.44348027924
32	0.443430669713
39	0.443381732894
18	0.44334325627
95	0.443331359994
11	0.443228517566
121	0.443134706965
239	0.443034165941
8	0.442990776014
18	0.442790465614
106	0.442704644025
33	0.442677134993
3	0.442617937014
1	0.442454408567
11	0.442454386196
19	0.442391193574
357	0.442361534316
59	0.442219342108
35	0.442209685141
68	0.441845015012
38	0.441802847289
24	0.441799294989
135	0.441764163298
5	0.441747794485
13	0.441670331242
2	0.44163142344
192	0.441596375039
28	0.441444779868
8	0.44135535186
340	0.441177652952
1	0.441135631066
94	0.441135606641
7	0.441083936803
144	0.441031709925
6	0.440926669276
125	0.440821909498
196	0.440815119843
25	0.440721187229
45	0.440674050565
219	0.440663523103
129	0.440609924585
25	0.440407520276
130	0.440392513954
13	0.440341026509
8	0.440309722742
133	0.440273442049
89	0.440139964336
329	0.439852490373
332	0.439574502342
593	0.439567239956
4	0.439562157579
8	0.43946860574
12	0.43943818863
1	0.439394878979
79	0.439394851928
57	0.439002636957
19	0.438826281732
124	0.438588627761
13	0.438380914446
20	0.438310542089
20	0.438249552628
53	0.438207800884
203	0.438180139475
53	0.438160949431
73	0.438104315424
18	0.437992991167
79	0.437948105629
79	0.437899194419
58	0.437720254352
420	0.437694753351
159	0.437673523468
52	0.437633227896
525	0.437578589416
11	0.437412263063
301	0.437355081873
125	0.437331954787
394	0.437307038076
24	0.437289451735
108	0.437054192862
84	0.43698398668
159	0.436961157876
8	0.436909312706
25	0.436847790409
18	0.436831274833
1	0.436786200695
19	0.436786182328
34	0.436775247429
8	0.436620043942
13	0.436602761936
69	0.436435509017
14	0.436431846406
390	0.436356361202
60	0.436167257512
9	0.436143332993
95	0.435984434431
24	0.435665636261
187	0.435584533788
394	0.435525013753
471	0.435362615482
19	0.43530602379
61	0.435144683856
1	0.435117988727
319	0.435117968005
191	0.434971762462
7	0.434894976486
132	0.434894027027
8	0.434881941378
25	0.434844772107
