57680	E1
85358	E1
9378	E1
55777	E1
2904	E1
1859	E1
26047	E1
5728	E1
8912	E1
152330	E1
23426	E1
4233	E1
139411	E1
285195	E1
57502	E1
54413	E1
4204	E1
22941	E1
4478	E1
6326	E2
83473	E2
23126	E2
10716	E2
8452	E2
23394	E2
57492	E2
55217	E2
79813	E2
100	E2
23245	E2
57194	E2
491	E2
26053	E2
552	E2
1139	E2
7257	E2
27086	E2
93986	E2
2898	E2
3150	E2
3690	E2
3912	E2
140733	E2
4983	E2
5021	E2
5444	E2
54715	E2
5649	E2
9037	E2
124565	E2
121278	E3
2332	E3
2562	E3
2944	E3
3123	E3
3198	E3
324	E3
3265	E3
4128	E3
4763	E3
4862	E3
5187	E3
6532	E3
8604	E3
8828	E3
1007	E3
1008	E3
1814	E3
50834	E3
4897	E3
2020	E3
100188832	E3
10125	E3
10165	E3
1020	E3
10203	E3
10418	E3
107	E3
1081	E3
10814	E3
10922	E3
11069	E3
11141	E3
11254	E3
11281	E3
11329	E3
1133	E3
1137	E3
114548	E3
114785	E3
114793	E3
114815	E3
114880	E3
115677	E3
116987	E3
1268	E3
1269	E3
129446	E3
1301	E3
130940	E3
1312	E3
135	E3
1358	E3
1454	E3
147	E3
1482	E3
15	E3
150	E3
151126	E3
151531	E3
154	E3
1543	E3
1545	E3
154664	E3
1565	E3
1574	E3
157680	E3
1581	E3
1583	E3
1584	E3
1586	E3
1588	E3
1589	E3
1610	E3
161357	E3
161582	E3
1621	E3
1641	E3
1644	E3
166614	E3
170302	E3
170572	E3
1717	E3
1740	E3
1745	E3
1746	E3
1795	E3
18	E3
181	E3
1812	E3
1813	E3
1815	E3
1816	E3
1950	E3
1977	E3
200150	E3
2066	E3
2099	E3
2100	E3
2170	E3
2171	E3
2173	E3
218	E3
226	E3
22798	E3
22829	E3
22871	E3
22954	E3
22986	E3
23078	E3
2308	E3
23133	E3
23237	E3
23242	E3
23316	E3
23345	E3
2346	E3
2350	E3
2354	E3
23554	E3
2477	E3
2481	E3
2482	E3
2488	E3
2554	E3
2555	E3
2556	E3
2557	E3
2558	E3
2559	E3
2565	E3
2567	E3
2571	E3
2572	E3
25978	E3
2643	E3
2644	E3
26470	E3
267012	E3
2693	E3
27044	E3
27185	E3
27347	E3
2739	E3
275	E3
2847	E3
2876	E3
2892	E3
2899	E3
2903	E3
2911	E3
2915	E3
2917	E3
2918	E3
2925	E3
2950	E3
3060	E3
3061	E3
3062	E3
3077	E3
3082	E3
3084	E3
3105	E3
3106	E3
317	E3
321	E3
3210	E3
3230	E3
3237	E3
3238	E3
3239	E3
3280	E3
3290	E3
3293	E3
3294	E3
3295	E3
3350	E3
3351	E3
3352	E3
3354	E3
3356	E3
3358	E3
3359	E3
3361	E3
3362	E3
3363	E3
344387	E3
3479	E3
348	E3
3481	E3
3557	E3
3628	E3
367	E3
3676	E3
3751	E3
375612	E3
375790	E3
3760	E3
3782	E3
3806	E3
3809	E3
3810	E3
3813	E3
389549	E3
3927	E3
3952	E3
3953	E3
3972	E3
3973	E3
40	E3
4010	E3
412	E3
4129	E3
4137	E3
4139	E3
4150	E3
4159	E3
4160	E3
4176	E3
4340	E3
438	E3
4489	E3
4520	E3
4524	E3
4543	E3
4544	E3
4548	E3
4552	E3
4582	E3
4642	E3
4692	E3
4698	E3
4733	E3
4734	E3
4762	E3
4783	E3
4803	E3
4804	E3
4842	E3
4843	E3
4852	E3
4885	E3
4886	E3
4887	E3
4889	E3
4908	E3
4909	E3
4914	E3
4915	E3
4916	E3
4929	E3
4974	E3
4985	E3
4986	E3
4987	E3
4988	E3
5020	E3
5048	E3
5053	E3
5054	E3
5080	E3
5092	E3
50944	E3
51738	E3
5191	E3
5218	E3
5243	E3
527	E3
5290	E3
5294	E3
5295	E3
5307	E3
5309	E3
5368	E3
53942	E3
5443	E3
5447	E3
54538	E3
54556	E3
54806	E3
54842	E3
54954	E3
55273	E3
553	E3
5531	E3
55502	E3
55624	E3
5579	E3
5595	E3
5604	E3
5605	E3
5617	E3
5618	E3
5625	E3
56729	E3
5697	E3
5739	E3
5743	E3
5747	E3
57496	E3
57628	E3
5799	E3
5803	E3
5805	E3
5860	E3
5894	E3
5914	E3
5915	E3
5916	E3
59286	E3
596	E3
5981	E3
6134	E3
6256	E3
6257	E3
6258	E3
6263	E3
627	E3
6342	E3
635	E3
63979	E3
64221	E3
64324	E3
6447	E3
6462	E3
6470	E3
6505	E3
6507	E3
65267	E3
6529	E3
6530	E3
6531	E3
6535	E3
6561	E3
6573	E3
6608	E3
6616	E3
6638	E3
6697	E3
6715	E3
6716	E3
6804	E3
6822	E3
6863	E3
6899	E3
6948	E3
7035	E3
7040	E3
7054	E3
706	E3
7101	E3
7102	E3
7124	E3
7166	E3
721	E3
7248	E3
7249	E3
7275	E3
7299	E3
7319	E3
7328	E3
7337	E3
7422	E3
7425	E3
7433	E3
7436	E3
7442	E3
7466	E3
7472	E3
7529	E3
7534	E3
7782	E3
79740	E3
7982	E3
80034	E3
8128	E3
8140	E3
81565	E3
816	E3
836	E3
83852	E3
83943	E3
84152	E3
842	E3
8448	E3
8479	E3
8573	E3
875	E3
8831	E3
885	E3
8864	E3
8913	E3
9013	E3
90665	E3
9086	E3
9177	E3
9228	E3
9256	E3
9344	E3
9360	E3
93664	E3
94313	E3
9456	E3
952	E3
9555	E3
9575	E3
9607	E3
9732	E3
9783	E3
9869	E3
9915	E3
9968	E3
9990	E3
3211	E4
93655	E4
158	E4
3791	E4
2131	E4
9722	E4
1499	E4
1750	E4
29123	E4
4922	E4
1959	E4
387573	E4
221035	E4
4208	E4
6323	E4
3146	E4
2550	E4
26958	E4
220296	E4
361	E4
5864	E4
1509	E4
79648	E4
9370	E4
6755	E4
80258	E4
221037	E4
4232	E4
1006	E4
10458	E4
7979	E4
57526	E4
1760	E4
4152	E4
129684	E4
7157	E4
26960	E4
6328	E4
207	E4
2697	E4
23705	E4
476	E4
6999	E4
2321	E4
2560	E4
197320	E4
4282	E4
1141	E4
793	E4
6343	E4
5175	E4
2891	E4
79083	E4
9568	E4
1719	E4
192683	E4
51111	E4
79718	E4
29072	E4
22854	E4
132	E4
2334	E4
84871	E4
186	E4
231	E4
145645	E4
205428	E4
765	E4
778	E4
113201	E4
64405	E4
8218	E4
29119	E4
168400	E4
1804	E4
1806	E4
26122	E4
2103	E4
254170	E4
51725	E4
55079	E4
2272	E4
2444	E4
114805	E4
54584	E4
10082	E4
2895	E4
2969	E4
64711	E4
3382	E4
7850	E4
26280	E4
3778	E4
253980	E4
202559	E4
57691	E4
145581	E4
4036	E4
55227	E4
84445	E4
1800	E4
53615	E4
8930	E4
4481	E4
4241	E4
23026	E4
56160	E4
4753	E4
9379	E4
30010	E4
284451	E4
26188	E4
5071	E4
57575	E4
5101	E4
5350	E4
23362	E4
116442	E4
6000	E4
158800	E4
6196	E4
23314	E4
6383	E4
57282	E4
54221	E4
6660	E4
6853	E4
51760	E4
9779	E4
6907	E4
22846	E4
