#DiseaseAUCs	BiologicalProcessAUCs
0.718640	0.812882
0.752738	0.756563
0.761669	0.754548
0.724048	0.779850
0.722616	0.789560
0.757842	0.718910
0.735344	0.785531
0.743154	0.815018
0.764034	0.746733
0.655215	0.786111
0.757095	0.789725
0.784439	0.800092
0.764843	0.714868
0.721621	0.836538
0.751711	0.798962
0.803771	0.753083
0.732232	0.747565
0.729089	0.763036
0.719816	0.749817
0.746706	0.799206
0.733663	0.785134
0.725899	0.783852
0.739358	0.705952
0.767364	0.764438
0.730085	0.809035
0.753425	0.759860
0.737211	0.795604
0.744281	0.781167
0.758651	0.765812
0.709205	0.739366
0.791249	0.794841
0.695046	0.760649
0.752599	0.760623
0.700305	0.711755
0.748291	0.741833
0.752545	0.766819
0.732885	0.787108
0.778099	0.775826
0.752863	0.764998
0.752240	0.757784
0.762946	0.793101
0.664184	0.750733
0.725113	0.781289
0.756251	0.776954
0.748775	0.772745
0.701487	0.774215
0.734597	0.797680
0.748382	0.752928
0.751494	0.779062
0.725790	0.796764
