#DiseaseAUCs	BiologicalProcessAUCs
0.606468	0.776141
0.638810	0.771429
0.697564	0.729602
0.627680	0.770005
0.610619	0.750614
0.641912	0.758223
0.617599	0.727197
0.669647	0.751399
0.680367	0.759597
0.674026	0.741286
0.640270	0.770594
0.604826	0.802013
0.633610	0.779872
0.608430	0.716348
0.616458	0.792096
0.627771	0.770741
0.655825	0.743692
0.648344	0.780756
0.648116	0.750074
0.707600	0.742710
0.629687	0.771036
0.658288	0.764948
0.677493	0.765538
0.629915	0.797693
0.646702	0.749877
0.624213	0.719391
0.699389	0.737604
0.654822	0.720569
0.678132	0.834904
0.668963	0.729259
0.635298	0.721895
0.691953	0.731762
0.601724	0.795484
0.688578	0.720177
0.709287	0.784291
0.636256	0.689593
0.585439	0.728130
0.688715	0.739863
0.596843	0.756750
0.697655	0.750614
0.642277	0.729504
0.656099	0.736672
0.627452	0.758321
0.579874	0.746932
0.647797	0.732990
0.657832	0.707707
0.618694	0.777074
0.695785	0.759156
0.627087	0.799067
0.641958	0.742808
