#DiseaseAUCs	BiologicalProcessAUCs
0.667133	0.792705
0.637821	0.734707
0.644449	0.775611
0.670090	0.752900
0.673637	0.791087
0.648836	0.731990
0.686955	0.745177
0.632126	0.795635
0.657487	0.736050
0.637385	0.754212
0.669996	0.745940
0.633059	0.694841
0.628236	0.793254
0.678056	0.800580
0.649085	0.814438
0.660319	0.814286
0.639439	0.798962
0.647996	0.763523
0.690192	0.766941
0.665391	0.816484
0.648338	0.801893
0.636420	0.764255
0.650454	0.784432
0.664520	0.742063
0.685586	0.745452
0.700678	0.811874
0.628454	0.768681
0.685119	0.729945
0.677278	0.720788
0.654469	0.762332
0.652010	0.784676
0.703043	0.765476
0.671459	0.802961
0.696415	0.785989
0.648432	0.784371
0.619772	0.791270
0.680794	0.777747
0.688667	0.777686
0.604493	0.817247
0.634024	0.773443
0.596963	0.748168
0.653286	0.732357
0.660194	0.774786
0.640590	0.794109
0.708302	0.770269
0.628827	0.795665
0.663959	0.804884
0.649521	0.727808
0.666729	0.767094
0.671397	0.790995
