#DiseaseAUCs	BiologicalProcessAUCs
0.677786	0.709151
0.650300	0.750450
0.622405	0.706693
0.713756	0.703226
0.616370	0.696511
0.699931	0.742769
0.637923	0.704806
0.655397	0.713232
0.640594	0.720167
0.620570	0.712925
0.721259	0.736011
0.626320	0.731578
0.595408	0.692693
0.705518	0.684573
0.691611	0.705157
0.680763	0.777485
0.703968	0.740136
0.661392	0.747290
0.613107	0.740487
0.685657	0.786746
0.633294	0.743515
0.646996	0.741628
0.644794	0.760720
0.677582	0.722537
0.630113	0.755936
0.689042	0.716700
0.634803	0.713627
0.643408	0.744218
0.662289	0.714066
0.640431	0.723371
0.634925	0.750274
0.626850	0.735396
0.595082	0.768927
0.633783	0.723458
0.734472	0.708931
0.542718	0.722361
0.616553	0.738205
0.644590	0.765153
0.646711	0.743735
0.637372	0.723371
0.633416	0.782576
0.633539	0.755541
0.667958	0.734211
0.650422	0.713715
0.701582	0.734079
0.629379	0.737415
0.607316	0.663594
0.651809	0.722010
0.615472	0.758876
0.639697	0.723634
