#DiseaseAUCs	BiologicalProcessAUCs
0.589623	0.754043
0.586554	0.759075
0.628687	0.672642
0.654653	0.718913
0.574098	0.715813
0.649982	0.724753
0.601117	0.723585
0.659645	0.765454
0.605010	0.710467
0.619527	0.764780
0.619756	0.721339
0.602308	0.717790
0.606018	0.663073
0.604827	0.691869
0.631434	0.723720
0.622687	0.714420
0.671460	0.722013
0.601392	0.733783
0.605926	0.739892
0.611238	0.739308
0.590630	0.701752
0.636334	0.779784
0.630060	0.706514
0.598095	0.718643
0.644166	0.685894
0.610185	0.732075
0.600247	0.751887
0.567045	0.731716
0.564343	0.733154
0.645906	0.701482
0.628320	0.728751
0.573136	0.739712
0.592416	0.733288
0.593607	0.702111
0.583440	0.723810
0.607529	0.681222
0.623649	0.744160
0.650577	0.697799
0.657446	0.743845
0.613253	0.720126
0.624519	0.736703
0.574556	0.681581
0.554726	0.743396
0.581883	0.740701
0.589256	0.720126
0.626901	0.755930
0.650714	0.705840
0.650760	0.719362
0.640044	0.709704
0.632717	0.733513
