#DiseaseAUCs	BiologicalProcessAUCs
0.656555	0.754688
0.629687	0.801620
0.622799	0.804418
0.695283	0.789985
0.680184	0.733677
0.615911	0.783309
0.700848	0.746048
0.651127	0.723613
0.627361	0.764016
0.691315	0.763623
0.651811	0.773441
0.677584	0.753854
0.554694	0.755916
0.729952	0.743495
0.632743	0.751890
0.681963	0.738733
0.625262	0.750565
0.642323	0.745164
0.653818	0.795042
0.649804	0.734021
0.705547	0.717919
0.651993	0.775798
0.678542	0.717182
0.671380	0.741483
0.607381	0.754197
0.655552	0.746784
0.661482	0.720815
0.680367	0.796073
0.652951	0.703486
0.662759	0.749828
0.653955	0.775061
0.627771	0.708051
0.605875	0.738243
0.627771	0.724939
0.676763	0.750565
0.699936	0.750712
0.698385	0.769563
0.618876	0.789249
0.653453	0.745214
0.664812	0.748945
0.597163	0.727295
0.672931	0.752774
0.637624	0.762494
0.646200	0.726362
0.664948	0.734561
0.658653	0.711831
0.684062	0.718557
0.647979	0.676632
0.661117	0.752430
0.664584	0.742759
