#DiseaseAUCs	BiologicalProcessAUCs
0.697382	0.817919
0.692592	0.764998
0.679409	0.794993
0.644877	0.766078
0.708649	0.794944
0.676079	0.728719
0.690174	0.835493
0.673342	0.775258
0.652267	0.773245
0.680002	0.786942
0.665770	0.799411
0.667549	0.767747
0.634431	0.756505
0.670194	0.779872
0.634157	0.774767
0.692136	0.773540
0.625399	0.770103
0.666636	0.745557
0.682967	0.760334
0.682556	0.786991
0.692911	0.755965
0.695739	0.810898
0.716495	0.774767
0.674117	0.769219
0.690220	0.775012
0.715719	0.791262
0.715856	0.738684
0.644786	0.786402
0.718958	0.733039
0.652404	0.742808
0.715811	0.763427
0.663078	0.773540
0.693459	0.836573
0.718502	0.784192
0.653088	0.717575
0.678040	0.774423
0.671517	0.824595
0.645060	0.830633
0.681142	0.739519
0.681097	0.762985
0.686251	0.813058
0.687209	0.790574
0.671608	0.783554
0.682967	0.755670
0.689034	0.770447
0.705319	0.771429
0.669464	0.804909
0.701077	0.776681
0.690083	0.805204
0.600493	0.801964
