#DiseaseAUCs	BiologicalProcessAUCs
0.622946	0.703755
0.581404	0.710348
0.627209	0.708730
0.635424	0.737118
0.626680	0.746001
0.643671	0.734158
0.636887	0.781197
0.556697	0.754548
0.657891	0.748260
0.627147	0.766545
0.610873	0.739164
0.592731	0.685440
0.655153	0.765324
0.652882	0.723962
0.632997	0.749512
0.577296	0.772375
0.623475	0.775946
0.589370	0.750488
0.626929	0.712637
0.595034	0.749664
0.588063	0.726740
0.594785	0.690720
0.640061	0.746947
0.583302	0.737912
0.614358	0.732692
0.623755	0.757570
0.605583	0.733272
0.588281	0.769597
0.596807	0.754945
0.643702	0.738523
0.628765	0.748565
0.659914	0.762515
0.643484	0.753755
0.605022	0.742216
0.621484	0.751435
0.602409	0.707112
0.653535	0.773016
0.586414	0.773016
0.608881	0.748352
0.628018	0.758150
0.678771	0.727473
0.617470	0.839194
0.680141	0.795238
0.618901	0.735897
0.607076	0.757112
0.574776	0.757234
0.625156	0.762210
0.637665	0.720269
0.616909	0.727473
0.565223	0.771978
