#DiseaseAUCs	BiologicalProcessAUCs
0.654685	0.764801
0.653818	0.714728
0.619788	0.795287
0.660980	0.832401
0.664355	0.724599
0.667339	0.775130
0.683469	0.768139
0.605374	0.778154
0.656885	0.766225
0.689672	0.793373
0.646611	0.827491
0.642232	0.762199
0.640544	0.772361
0.657741	0.715268
0.693139	0.767207
0.690311	0.746195
0.705228	0.748552
0.635572	0.748552
0.664955	0.729553
0.605237	0.783652
0.636484	0.802749
0.668187	0.829455
0.655962	0.804958
0.664492	0.723024
0.672062	0.761708
0.646109	0.793127
0.567695	0.770643
0.601086	0.785469
0.715628	0.780952
0.627315	0.779431
0.658288	0.756406
0.673850	0.744919
0.726622	0.762543
0.653955	0.737997
0.629140	0.816446
0.709926	0.750565
0.629687	0.751399
0.709561	0.837212
0.669100	0.765704
0.718327	0.797202
0.640103	0.798724
0.640316	0.772509
0.669328	0.749779
0.627041	0.772018
0.670696	0.756329
0.628866	0.797496
0.660797	0.775012
0.667549	0.751006
0.684199	0.797644
0.641274	0.801129
