#DiseaseAUCs	BiologicalProcessAUCs
0.737335	0.720635
0.760953	0.806410
0.719069	0.760409
0.721652	0.724512
0.781927	0.786874
0.717295	0.792247
0.778691	0.723413
0.755477	0.773199
0.717824	0.790690
0.737428	0.804151
0.736402	0.835714
0.749658	0.778388
0.691934	0.780403
0.738518	0.809371
0.769604	0.722558
0.743154	0.742491
0.764999	0.820543
0.738766	0.816545
0.723208	0.801801
0.706031	0.772283
0.759273	0.775488
0.747728	0.788065
0.736495	0.791789
0.678305	0.802350
0.779469	0.832204
0.770009	0.807479
0.722056	0.785226
0.739047	0.809188
0.720438	0.781258
0.764501	0.803724
0.727782	0.770696
0.733445	0.807540
0.743776	0.835073
0.768857	0.791392
0.735904	0.780525
0.723083	0.782509
0.739109	0.816392
0.729058	0.802076
0.737211	0.808944
0.717233	0.805769
0.758526	0.767399
0.729089	0.806471
0.709391	0.828297
0.738829	0.783425
0.783887	0.780617
0.753983	0.750519
0.760891	0.779823
0.757282	0.792399
0.717326	0.781166
0.742065	0.778327
