#Iter	Time	Change
0	0.02	1.389148e+04
1	0.01	1.042612e+03
2	0.02	5.642509e+02
3	0.02	3.498617e+02
4	0.02	2.274942e+02
5	0.02	1.504157e+02
6	0.02	1.008196e+02
7	0.02	6.824225e+01
8	0.02	4.654272e+01
9	0.02	3.192631e+01
10	0.02	2.199591e+01
11	0.02	1.520422e+01
12	0.02	1.053560e+01
13	0.02	7.314014e+00
14	0.02	5.084520e+00
15	0.02	3.538251e+00
16	0.02	2.464094e+00
17	0.02	1.717001e+00
18	0.02	1.196921e+00
19	0.02	8.346309e-01
20	0.02	5.821342e-01
21	0.01	4.060928e-01
22	0.02	2.833231e-01
23	0.02	1.976874e-01
24	0.02	1.379450e-01
25	0.02	9.626200e-02
26	0.01	6.717693e-02
27	0.02	4.688107e-02
28	0.02	3.271778e-02
29	0.02	2.283372e-02
30	0.02	1.593583e-02
31	0.01	1.112182e-02
32	0.02	7.762117e-03
33	0.02	5.417342e-03
34	0.02	3.780889e-03
35	0.02	2.638776e-03
36	0.02	1.841671e-03
37	0.02	1.285352e-03
38	0.02	8.970830e-04
