#DiseaseAUCs	BiologicalProcessAUCs
0.622728	0.730525
0.649427	0.713645
0.537466	0.772253
0.558377	0.736294
0.557226	0.772802
0.558377	0.748413
0.573438	0.719719
0.585294	0.753785
0.578666	0.706990
0.530558	0.708944
0.580439	0.752625
0.519729	0.727228
0.574185	0.700763
0.587783	0.753114
0.577172	0.733639
0.543689	0.759280
0.542600	0.715598
0.588343	0.734035
0.536221	0.701465
0.618247	0.679701
0.578323	0.706807
0.663337	0.729396
0.579879	0.731441
0.585387	0.735195
0.603000	0.722039
0.557194	0.732631
0.580502	0.750214
0.571104	0.759982
0.634553	0.731197
0.549726	0.709921
0.613486	0.694902
0.582089	0.712118
0.607325	0.725397
0.545276	0.704182
0.541418	0.716117
0.541853	0.715873
0.504388	0.722741
0.518235	0.673901
0.585667	0.693742
0.527975	0.711233
0.619617	0.782570
0.604213	0.714286
0.526108	0.726068
0.592046	0.755250
0.588654	0.769261
0.472181	0.771978
0.623102	0.714957
0.552651	0.748321
0.553242	0.724603
0.616318	0.699176
