#DiseaseAUCs	BiologicalProcessAUCs
0.677508	0.804853
0.648214	0.826374
0.572504	0.802534
0.689103	0.801011
0.678927	0.762027
0.649396	0.835798
0.662652	0.757998
0.678709	0.789194
0.654500	0.811783
0.679798	0.805464
0.658172	0.794902
0.658183	0.764011
0.650050	0.804563
0.617625	0.805433
0.664239	0.814652
0.660785	0.778816
0.671459	0.789103
0.698718	0.769597
0.659292	0.758303
0.693966	0.784524
0.673046	0.842338
0.639643	0.760989
0.654095	0.780342
0.610344	0.800305
0.669094	0.683730
0.670249	0.762149
0.637443	0.789347
0.644451	0.800521
0.640963	0.743468
0.666760	0.789986
0.652922	0.768559
0.597772	0.825785
0.646084	0.758394
0.634615	0.806186
0.664502	0.750977
0.713204	0.747314
0.617096	0.747144
0.702359	0.775092
0.657207	0.792191
0.671054	0.764316
0.633233	0.753358
0.634081	0.778266
0.705820	0.735814
0.630787	0.819536
0.663462	0.757954
0.681292	0.804777
0.653908	0.783608
0.600510	0.741484
0.692837	0.798810
0.656740	0.718987
