#DiseaseAUCs	BiologicalProcessAUCs
0.693002	0.756652
0.637487	0.740010
0.729222	0.799755
0.666226	0.744134
0.711842	0.787923
0.646702	0.752725
0.708147	0.774963
0.748837	0.801375
0.671563	0.737457
0.703357	0.751055
0.725071	0.698969
0.653727	0.781443
0.718183	0.734462
0.722471	0.758763
0.688943	0.697889
0.716449	0.781738
0.698978	0.784683
0.693960	0.733824
0.724660	0.741041
0.679409	0.765390
0.687757	0.786991
0.720646	0.787138
0.689399	0.778743
0.742405	0.728768
0.646748	0.775061
0.717316	0.696024
0.694599	0.793520
0.731320	0.778203
0.716632	0.762445
0.694553	0.756456
0.681644	0.785960
0.699708	0.774620
0.683606	0.717820
0.682511	0.735444
0.716358	0.784340
0.685111	0.662199
0.728401	0.764359
0.717726	0.722533
0.692273	0.769170
0.723246	0.765390
0.747833	0.732499
0.656053	0.759843
0.719414	0.775012
0.741629	0.743986
0.683195	0.715709
0.692957	0.683407
0.718456	0.769318
0.661071	0.763034
0.703768	0.798380
0.684472	0.750368
