#DiseaseAUCs	BiologicalProcessAUCs
0.683423	0.826804
0.656008	0.995490
0.559529	0.987816
0.612444	0.986254
0.585531	0.840415
0.562337	0.935432
0.662303	0.937500
0.632105	0.993440
0.641249	0.982474
0.659429	0.978952
0.584573	0.923969
0.648846	0.993373
0.606696	0.925961
0.633428	0.923110
0.644969	0.908154
0.687483	0.987758
0.596798	0.985109
0.616550	0.993986
0.660599	0.908622
0.695511	0.997136
0.622297	0.874356
0.596433	0.881443
0.618283	0.994845
0.624213	0.996907
0.662158	0.864875
0.672658	0.758877
0.690904	0.925961
0.683970	0.999427
0.694234	0.922165
0.612992	0.972509
0.673616	0.992784
0.676556	0.917526
0.621248	0.879725
0.681690	0.928571
0.626768	0.997423
0.609433	0.914662
0.600903	0.932990
0.612855	0.981591
0.698385	0.995189
0.648998	0.978093
0.626072	0.997621
0.648618	0.910309
0.641319	0.990206
0.601907	0.897938
0.660432	0.926990
0.630098	0.833677
0.660797	0.996907
0.637716	0.998711
0.632105	0.816724
0.572986	0.985473
