#DiseaseAUCs	BiologicalProcessAUCs
0.745852	0.825580
0.723394	0.790415
0.794810	0.832814
0.735281	0.779115
0.741412	0.796703
0.762634	0.759700
0.738798	0.770879
0.737366	0.842430
0.727782	0.772436
0.734130	0.758669
0.727626	0.797183
0.743401	0.716392
0.746982	0.720012
0.774739	0.759676
0.737895	0.829426
0.714744	0.756563
0.781771	0.790218
0.731765	0.791174
0.712970	0.793926
0.773848	0.791239
0.759927	0.757204
0.785602	0.768071
0.769075	0.780311
0.766181	0.753114
0.702825	0.743040
0.730361	0.781746
0.761155	0.763614
0.752325	0.770449
0.755414	0.796001
0.784634	0.755811
0.753294	0.830464
0.764470	0.742306
0.746824	0.751648
0.747884	0.789822
0.740330	0.802977
0.754116	0.805556
0.749253	0.805910
0.751898	0.804672
0.755695	0.809401
0.755663	0.730128
0.699472	0.791178
0.748272	0.731044
0.783654	0.804838
0.729217	0.788523
0.790630	0.763895
0.753641	0.810259
0.683564	0.785379
0.758153	0.804641
0.712223	0.778230
0.740696	0.793773
