#DiseaseAUCs	BiologicalProcessAUCs
0.624031	1.000000
0.644376	0.994330
0.653316	0.949599
0.661957	1.000000
0.663626	0.997174
0.655968	0.976919
0.645972	0.932990
0.674072	1.000000
0.628915	0.912371
0.590183	0.973196
0.625171	0.950328
0.570386	0.969394
0.589590	0.992466
0.608795	0.988285
0.669647	0.865120
0.561810	1.000000
0.668768	0.998855
0.587994	0.974800
0.604017	0.997621
0.610163	0.956472
0.688258	0.997709
0.596097	0.937748
0.636119	0.813789
0.587766	0.927405
0.618460	0.998711
0.661938	0.992268
0.677447	0.993299
0.633017	0.941753
0.650853	0.998711
0.626904	0.954897
0.610026	0.995783
0.673942	0.820160
0.644877	0.977234
0.630463	0.954467
0.673387	1.000000
0.657815	0.970619
0.639221	0.998711
0.607244	0.975331
0.613908	0.994243
0.626064	0.972079
0.690724	0.960052
0.621385	0.850515
0.614967	0.996907
0.635435	0.956615
0.662233	0.957752
0.669054	0.974914
0.671517	1.000000
0.605100	0.894096
0.617416	0.970790
0.659201	0.999063
