#Iter	Time	Change
0	0.01	1.426291e+03
1	0.01	2.543483e+02
2	0.01	1.624896e+02
3	0.01	1.200814e+02
4	0.01	9.118531e+01
5	0.01	7.145299e+01
6	0.01	5.723215e+01
7	0.01	4.667040e+01
8	0.01	3.858301e+01
9	0.01	3.224855e+01
10	0.01	2.718693e+01
11	0.01	2.308823e+01
12	0.01	1.974010e+01
13	0.01	1.696622e+01
14	0.01	1.465810e+01
15	0.01	1.274451e+01
16	0.01	1.115260e+01
17	0.01	9.744094e+00
18	0.01	8.490321e+00
19	0.01	7.381338e+00
20	0.01	6.405448e+00
21	0.01	5.550197e+00
22	0.01	4.803147e+00
23	0.01	4.152357e+00
24	0.01	3.586668e+00
25	0.01	3.095835e+00
26	0.01	2.670584e+00
27	0.01	2.302604e+00
28	0.01	1.984506e+00
29	0.01	1.709759e+00
30	0.01	1.472623e+00
31	0.01	1.268068e+00
32	0.01	1.091705e+00
33	0.01	9.397108e-01
34	0.01	8.087623e-01
35	0.01	6.959780e-01
36	0.01	5.988616e-01
37	0.01	5.152533e-01
38	0.01	4.432862e-01
39	0.01	3.813484e-01
40	0.01	3.280484e-01
41	0.01	2.821862e-01
42	0.01	2.427271e-01
43	0.01	2.087795e-01
44	0.01	1.795754e-01
45	0.01	1.544531e-01
46	0.01	1.328431e-01
47	0.01	1.142549e-01
48	0.01	9.826646e-02
49	0.01	8.451452e-02
50	0.01	7.268646e-02
51	0.01	6.251332e-02
52	0.01	5.376367e-02
53	0.01	4.623843e-02
54	0.01	3.976631e-02
55	0.01	3.419999e-02
56	0.01	2.941273e-02
57	0.01	2.529551e-02
58	0.01	2.175458e-02
59	0.01	1.870929e-02
60	0.01	1.609026e-02
61	0.01	1.383784e-02
62	0.01	1.190072e-02
63	0.01	1.023476e-02
64	0.01	8.802006e-03
65	0.01	7.569819e-03
66	0.01	6.510121e-03
67	0.01	5.598768e-03
68	0.01	4.814993e-03
69	0.01	4.140938e-03
70	0.01	3.561244e-03
71	0.01	3.062701e-03
72	0.01	2.633949e-03
73	0.01	2.265218e-03
74	0.01	1.948107e-03
75	0.01	1.675388e-03
76	0.01	1.440847e-03
77	0.01	1.239140e-03
78	0.01	1.065671e-03
79	0.01	9.164851e-04
