#DiseaseAUCs	BiologicalProcessAUCs
0.760705	0.788919
0.695700	0.752961
0.733414	0.788675
0.729649	0.790049
0.715148	0.792186
0.781149	0.800946
0.719847	0.778053
0.731080	0.747253
0.729493	0.771154
0.771689	0.789255
0.767893	0.820421
0.766990	0.790293
0.770071	0.802350
0.780807	0.751862
0.761420	0.780433
0.698376	0.774176
0.707804	0.803266
0.729898	0.807784
0.742936	0.742949
0.736837	0.758791
0.786501	0.781777
0.728498	0.792247
0.734037	0.814560
0.769200	0.764164
0.777384	0.764469
0.755072	0.804853
0.754917	0.777503
0.700461	0.795971
0.764501	0.767643
0.755881	0.747589
0.764968	0.785928
0.739793	0.806685
0.770413	0.820879
0.745363	0.833608
0.769200	0.852595
0.726786	0.760623
0.729929	0.774695
0.731423	0.796703
0.726133	0.798932
0.763194	0.749725
0.789520	0.767063
0.751929	0.822100
0.762198	0.798077
0.739949	0.788523
0.731921	0.781502
0.758464	0.777289
0.738300	0.802869
0.800349	0.787912
0.754543	0.788370
0.777882	0.813553
