#DiseaseAUCs	BiologicalProcessAUCs
0.705866	0.749092
0.713918	0.702209
0.713803	0.664556
0.650681	0.692853
0.700164	0.695584
0.685313	0.646336
0.699434	0.720717
0.655871	0.734189
0.735430	0.754001
0.644604	0.715366
0.724022	0.717869
0.692045	0.685027
0.674938	0.711046
0.652495	0.692538
0.655643	0.740452
0.720372	0.742219
0.722432	0.732941
0.708558	0.753265
0.666193	0.703436
0.629231	0.702749
0.721148	0.734315
0.687960	0.739961
0.648937	0.713991
0.725344	0.708247
0.677335	0.672901
0.635252	0.732256
0.665359	0.752332
0.701122	0.715857
0.669236	0.756195
0.660296	0.710211
0.677539	0.676583
0.653950	0.713108
0.621431	0.700344
0.734513	0.680854
0.671928	0.824055
0.678295	0.699509
0.683864	0.741826
0.623803	0.746679
0.687638	0.704910
0.695781	0.690771
0.686643	0.676141
0.664994	0.748454
0.671300	0.659499
0.748153	0.731566
0.669735	0.710791
0.729131	0.723024
0.631284	0.695385
0.641775	0.696269
0.697792	0.678449
0.685202	0.677092
