#DiseaseAUCs	BiologicalProcessAUCs
0.726165	0.738979
0.690492	0.702798
0.661254	0.747914
0.603461	0.691515
0.658973	0.735702
0.737861	0.696867
0.657513	0.748797
0.660752	0.659100
0.662204	0.716249
0.684381	0.719244
0.731366	0.748257
0.685613	0.760776
0.700164	0.675110
0.712435	0.763819
0.702627	0.740157
0.727215	0.773392
0.711248	0.708984
0.699571	0.661905
0.693567	0.699411
0.697473	0.757781
0.647295	0.679087
0.675488	0.756112
0.726348	0.681983
0.665359	0.737064
0.687056	0.743643
0.732780	0.747869
0.701487	0.691605
0.716221	0.655768
0.685658	0.680363
0.628455	0.731370
0.668826	0.729357
0.684259	0.691114
0.700073	0.695484
0.676079	0.730093
0.709151	0.762739
0.668308	0.696613
0.616624	0.714580
0.712389	0.713521
0.725654	0.722921
0.696845	0.729161
0.709707	0.730486
0.673433	0.684340
0.691090	0.679823
0.682602	0.699607
0.722248	0.747360
0.714442	0.719489
0.723064	0.734757
0.618329	0.687138
0.629413	0.736426
0.673798	0.713323
