#DiseaseAUCs	BiologicalProcessAUCs
0.585124	0.747405
0.632904	0.756624
0.665017	0.773932
0.706715	0.787200
0.623413	0.762393
0.626587	0.771980
0.658576	0.749695
0.599297	0.813675
0.582587	0.755455
0.635082	0.780464
0.663275	0.756965
0.683666	0.747131
0.640559	0.777461
0.634460	0.710714
0.633246	0.733516
0.628890	0.723352
0.645693	0.730461
0.619274	0.751510
0.623226	0.757418
0.646933	0.759432
0.645289	0.800519
0.623586	0.727961
0.722616	0.717827
0.673046	0.766789
0.609379	0.845574
0.645142	0.765201
0.669997	0.752442
0.642188	0.765090
0.660070	0.772009
0.646814	0.761231
0.627073	0.732601
0.626214	0.754249
0.668436	0.756807
0.631597	0.740137
0.613243	0.823132
0.589115	0.772192
0.639096	0.752289
0.653411	0.792406
0.650641	0.700291
0.627521	0.744200
0.624906	0.761142
0.615887	0.727442
0.658183	0.752442
0.688103	0.731410
0.596091	0.812586
0.657425	0.804961
0.629885	0.762210
0.631721	0.755547
0.591424	0.774223
0.683781	0.739469
