#DiseaseAUCs	BiologicalProcessAUCs
0.596795	0.660961
0.597162	0.689840
0.677379	0.672460
0.631296	0.682028
0.567187	0.700724
0.625668	0.672109
0.603483	0.726399
0.587089	0.721659
0.614738	0.792320
0.621794	0.703621
0.560132	0.718411
0.628319	0.695853
0.631744	0.697433
0.618898	0.695501
0.547327	0.713847
0.608744	0.781303
0.641491	0.699583
0.588516	0.684793
0.650789	0.657977
0.583133	0.671758
0.625872	0.664472
0.609641	0.668598
0.603034	0.734079
0.577342	0.741935
0.598630	0.719728
0.583296	0.735747
0.578851	0.743647
0.593940	0.704630
0.582725	0.722976
0.605277	0.727803
0.575017	0.688348
0.615105	0.708273
0.618613	0.716217
0.574365	0.678692
0.586028	0.775817
0.632438	0.718894
0.600954	0.700856
0.586518	0.745798
0.581502	0.726969
0.578321	0.768049
0.617348	0.748607
0.609070	0.682642
0.599078	0.722098
0.561559	0.691025
0.615554	0.723415
0.628319	0.677551
0.610538	0.737547
0.607846	0.692078
0.612414	0.707527
0.617226	0.647970
