#DiseaseAUCs	BiologicalProcessAUCs
0.727945	0.724104
0.694599	0.805891
0.638445	0.719637
0.704133	0.699607
0.709242	0.709993
0.690174	0.765902
0.705593	0.745704
0.620792	0.737457
0.678848	0.763279
0.715354	0.712568
0.734285	0.756996
0.683286	0.758272
0.684016	0.779185
0.704726	0.760088
0.703631	0.735150
0.706414	0.751252
0.696880	0.756406
0.765989	0.768287
0.789124	0.688954
0.710109	0.696171
0.589955	0.768532
0.726576	0.745999
0.755816	0.755523
0.717179	0.704516
0.647210	0.760285
0.678816	0.738979
0.650260	0.744624
0.745461	0.759107
0.694599	0.741532
0.736931	0.737506
0.688532	0.723859
0.677564	0.731468
0.734285	0.787629
0.720783	0.710849
0.741949	0.732548
0.695146	0.763230
0.699206	0.715169
0.709880	0.744183
0.705957	0.794375
0.689394	0.729062
0.714980	0.737801
0.644330	0.740746
0.729131	0.723957
0.696880	0.785567
0.639631	0.741031
0.712070	0.799215
0.728446	0.727982
0.727671	0.741581
0.685567	0.719440
0.631922	0.717968
