#DiseaseAUCs	BiologicalProcessAUCs
0.769318	0.801767
0.723702	0.808149
0.719049	0.794796
0.725481	0.791998
0.754037	0.787531
0.662804	0.774865
0.732825	0.716888
0.738938	0.768778
0.709607	0.790231
0.680960	0.765832
0.768908	0.834413
0.686707	0.802553
0.710428	0.771625
0.712207	0.759254
0.691771	0.780020
0.694827	0.772067
0.691132	0.811880
0.700803	0.831910
0.680367	0.775307
0.709059	0.761463
0.710109	0.810260
0.749521	0.741433
0.684472	0.815857
0.693002	0.826804
0.700757	0.740157
0.698796	0.781689
0.707782	0.830928
0.694508	0.773343
0.729724	0.810358
0.700848	0.781983
0.669236	0.775110
0.746009	0.791753
0.698431	0.710457
0.665633	0.776092
0.698978	0.792882
0.729724	0.753363
0.743819	0.745950
0.688441	0.805695
0.653772	0.813844
0.672931	0.797889
0.653864	0.747865
0.716860	0.768876
0.674345	0.746490
0.726941	0.813304
0.690448	0.731713
0.679956	0.716348
0.716632	0.846932
0.744412	0.783014
0.687893	0.765881
0.702354	0.736033
