#DiseaseAUCs	BiologicalProcessAUCs
0.663720	0.707862
0.625206	0.681716
0.657904	0.704313
0.712905	0.738005
0.586371	0.652336
0.668621	0.669766
0.657904	0.684322
0.680757	0.721743
0.707822	0.706289
0.663217	0.742004
0.705807	0.729066
0.630885	0.725966
0.644211	0.740341
0.682726	0.758401
0.641830	0.724888
0.656485	0.683333
0.644349	0.689937
0.584402	0.717430
0.595485	0.728122
0.620718	0.713342
0.561504	0.696047
0.639494	0.710422
0.702372	0.726460
0.654332	0.711815
0.710707	0.716667
0.737131	0.687826
0.651814	0.691824
0.721607	0.724259
0.679520	0.697394
0.641830	0.720889
0.709837	0.687197
0.690969	0.681402
0.721149	0.694070
0.646868	0.705885
0.661019	0.722282
0.669170	0.759973
0.608903	0.726370
0.669720	0.726280
0.667522	0.697799
0.600614	0.684187
0.678879	0.698428
0.695640	0.634277
0.710020	0.639847
0.651630	0.710243
0.711394	0.660961
0.649753	0.770530
0.673292	0.685939
0.698571	0.668778
0.614352	0.639937
0.622962	0.666397
