#DiseaseAUCs	BiologicalProcessAUCs
0.725481	0.748846
0.656555	0.699215
0.737934	0.741532
0.664219	0.775994
0.697518	0.739748
0.717135	0.685813
0.702582	0.700245
0.730590	0.720569
0.729561	0.747128
0.720600	0.723368
0.665131	0.695484
0.718958	0.750810
0.710747	0.740550
0.694417	0.719686
0.693778	0.784340
0.683104	0.722730
0.674437	0.682474
0.688167	0.691998
0.732450	0.734855
0.695329	0.731468
0.690585	0.708689
0.693960	0.769956
0.684427	0.734315
0.756865	0.747226
0.758219	0.743790
0.674665	0.684782
0.681872	0.735493
0.706094	0.714973
0.635937	0.768581
0.716814	0.728768
0.700164	0.663721
0.691962	0.698822
0.677858	0.705351
0.720783	0.702946
0.710154	0.728473
0.675531	0.727442
0.724523	0.719048
0.676124	0.755474
0.728994	0.704367
0.671007	0.683702
0.735797	0.777909
0.729724	0.778694
0.733373	0.762739
0.688304	0.735542
0.706140	0.790427
0.690311	0.772803
0.682283	0.713500
0.693641	0.694747
0.703312	0.753952
0.668233	0.768041
