#DiseaseAUCs	BiologicalProcessAUCs
0.760998	0.775397
0.751618	0.763889
0.667756	0.835989
0.719878	0.760435
0.800878	0.782845
0.755477	0.797183
0.709671	0.847680
0.745955	0.803816
0.742470	0.786264
0.708022	0.844353
0.759055	0.816972
0.709967	0.738584
0.712005	0.817363
0.733757	0.779701
0.742781	0.796612
0.708271	0.778602
0.716673	0.813675
0.707338	0.816850
0.733103	0.778327
0.687000	0.819414
0.720563	0.780464
0.736520	0.817033
0.709734	0.715171
0.720874	0.760867
0.739607	0.817766
0.685049	0.814805
0.724705	0.794444
0.724170	0.809371
0.743932	0.789194
0.710232	0.807013
0.755785	0.788980
0.680047	0.738478
0.741392	0.799389
0.737802	0.804195
0.776200	0.819567
0.760181	0.763462
0.751587	0.836135
0.754139	0.766636
0.727844	0.806308
0.665360	0.803053
0.707548	0.817705
0.702080	0.797894
0.710313	0.778870
0.717354	0.796459
0.722631	0.821681
0.716051	0.797703
0.704599	0.800092
0.741163	0.831868
0.711850	0.792979
0.730551	0.814744
