#DiseaseAUCs	BiologicalProcessAUCs
0.682055	0.766765
0.702308	0.696171
0.691680	0.759401
0.698020	0.692833
0.740854	0.795140
0.728902	0.760088
0.686616	0.747914
0.746145	0.780805
0.702627	0.735592
0.743910	0.767845
0.681325	0.781541
0.673661	0.725430
0.707645	0.701031
0.712937	0.795631
0.742861	0.768483
0.670103	0.766323
0.703312	0.744379
0.678177	0.784389
0.690950	0.776534
0.691725	0.722926
0.667731	0.785469
0.709287	0.766176
0.660706	0.747423
0.689627	0.740795
0.681142	0.784880
0.698933	0.729651
0.668917	0.765636
0.721832	0.755179
0.701122	0.777909
0.695375	0.797889
0.666271	0.777270
0.721649	0.797791
0.711021	0.783260
0.682237	0.747521
0.723748	0.693569
0.664538	0.736573
0.710610	0.761168
0.669464	0.733824
0.675531	0.775994
0.692455	0.791213
0.698020	0.780560
0.749658	0.774521
0.711431	0.779038
0.696059	0.753756
0.701670	0.767010
0.655734	0.726068
0.740078	0.740452
0.689216	0.715169
0.733373	0.787482
0.730043	0.718606
