#DiseaseAUCs	BiologicalProcessAUCs
0.745892	0.815720
0.723363	0.782631
0.784572	0.804579
0.725168	0.790629
0.718073	0.799420
0.727377	0.800916
0.788275	0.764835
0.747199	0.781716
0.682723	0.779457
0.743372	0.789255
0.731018	0.844841
0.739544	0.814530
0.732947	0.803388
0.766243	0.810958
0.725261	0.837424
0.729151	0.783394
0.726568	0.829212
0.803274	0.796215
0.760580	0.824267
0.732138	0.764438
0.802558	0.806868
0.712379	0.861844
0.730489	0.812943
0.753859	0.797955
0.711165	0.761813
0.737522	0.818926
0.791231	0.778205
0.797486	0.814866
0.758837	0.819536
0.753547	0.790598
0.723114	0.822314
0.784478	0.839103
0.749564	0.780647
0.769044	0.769963
0.764594	0.810470
0.756659	0.760256
0.698998	0.834737
0.750218	0.815293
0.781958	0.785012
0.745083	0.827259
0.735344	0.793101
0.741412	0.804762
0.713810	0.804701
0.759989	0.816453
0.765217	0.834158
0.733819	0.808303
0.742221	0.782418
0.734005	0.814133
0.710232	0.809219
0.725012	0.788797
