#Iter	Time	Change
0	0.01	1.482779e+03
1	0.01	2.325663e+02
2	0.01	1.345671e+02
3	0.01	8.937299e+01
4	0.01	7.037184e+01
5	0.01	5.860772e+01
6	0.01	4.920607e+01
7	0.01	4.130149e+01
8	0.01	3.465301e+01
9	0.01	2.906283e+01
10	0.01	2.436996e+01
11	0.01	2.043427e+01
12	0.01	1.713553e+01
13	0.01	1.437126e+01
14	0.01	1.205485e+01
15	0.01	1.011348e+01
16	0.01	8.486074e+00
17	0.01	7.121552e+00
18	0.01	5.977184e+00
19	0.01	5.017244e+00
20	0.01	4.211855e+00
21	0.01	3.536021e+00
22	0.01	2.968821e+00
23	0.01	2.492734e+00
24	0.01	2.093084e+00
25	0.01	1.757570e+00
26	0.01	1.475881e+00
27	0.01	1.239368e+00
28	0.01	1.040777e+00
29	0.01	8.740203e-01
30	0.01	7.339915e-01
31	0.01	6.164033e-01
32	0.01	5.176575e-01
33	0.01	4.347333e-01
34	0.01	3.650949e-01
35	0.01	3.066129e-01
36	0.01	2.574997e-01
37	0.01	2.162540e-01
38	0.01	1.816154e-01
39	0.01	1.525254e-01
40	0.01	1.280950e-01
41	0.01	1.075778e-01
42	0.01	9.034695e-02
43	0.01	7.587606e-02
44	0.01	6.372302e-02
45	0.01	5.351656e-02
46	0.01	4.494487e-02
47	0.01	3.774612e-02
48	0.01	3.170039e-02
49	0.01	2.662300e-02
50	0.01	2.235885e-02
51	0.01	1.877768e-02
52	0.01	1.577010e-02
53	0.01	1.324424e-02
54	0.01	1.112294e-02
55	0.01	9.341408e-03
56	0.01	7.845218e-03
57	0.01	6.588669e-03
58	0.01	5.533379e-03
59	0.01	4.647112e-03
60	0.01	3.902796e-03
61	0.01	3.277696e-03
62	0.01	2.752716e-03
63	0.01	2.311821e-03
64	0.01	1.941542e-03
65	0.01	1.630571e-03
66	0.01	1.369407e-03
67	0.01	1.150072e-03
68	0.01	9.658684e-04
