#DiseaseAUCs	BiologicalProcessAUCs
0.650170	0.762973
0.606080	0.731838
0.648401	0.783211
0.600386	0.779421
0.642364	0.767002
0.622542	0.778411
0.606609	0.749634
0.588406	0.776893
0.578230	0.754335
0.652882	0.772009
0.663493	0.768437
0.634678	0.729212
0.634460	0.753147
0.642426	0.810073
0.628050	0.748443
0.660941	0.725183
0.630103	0.769109
0.628827	0.748443
0.664520	0.745818
0.646617	0.777900
0.651512	0.766148
0.606209	0.762759
0.572567	0.744597
0.640310	0.757723
0.641524	0.737363
0.680147	0.748168
0.697178	0.736783
0.665598	0.742612
0.738642	0.754457
0.618683	0.781136
0.632022	0.741026
0.624066	0.753606
0.692973	0.798748
0.678709	0.788424
0.635033	0.814347
0.632133	0.779915
0.641835	0.757801
0.617470	0.762027
0.630912	0.795621
0.603155	0.772344
0.691082	0.773779
0.634144	0.783639
0.612745	0.724728
0.650080	0.739255
0.623932	0.748982
0.694953	0.774981
0.656429	0.771825
0.638381	0.751770
0.669498	0.789621
0.681572	0.773657
