#DiseaseAUCs	BiologicalProcessAUCs
0.764532	0.793803
0.772343	0.816484
0.702390	0.775183
0.766088	0.822283
0.701238	0.830403
0.725977	0.800458
0.754045	0.806410
0.760362	0.764835
0.741318	0.744963
0.758184	0.838858
0.746390	0.800000
0.758495	0.793284
0.770351	0.742399
0.775983	0.821917
0.736775	0.807540
0.728498	0.743162
0.769884	0.824023
0.711134	0.827595
0.752552	0.767888
0.732418	0.770604
0.726973	0.787759
0.754854	0.844292
0.768235	0.835989
0.761047	0.781105
0.690192	0.813889
0.794156	0.767308
0.746888	0.781532
0.738051	0.790385
0.790578	0.796581
0.782736	0.772589
0.770444	0.759615
0.705066	0.813187
0.746702	0.817247
0.768173	0.799298
0.742189	0.786050
0.729960	0.781197
0.765185	0.784341
0.802465	0.768346
0.747417	0.795238
0.789706	0.835073
0.747231	0.796032
0.753516	0.791117
0.759211	0.854487
0.750778	0.790995
0.756286	0.773077
0.757437	0.775672
0.750373	0.758303
0.675411	0.790476
0.749844	0.804884
0.763567	0.772894
