10	7498	0.459053
1000	1002	0.564646
1000	1009	0.679929
1000	10160	0.491478
1000	10979	0.407031
1000	1501	0.448101
1000	2817	0.449354
1000	4131	0.404676
1000	5793	0.476921
1000	6422	0.440431
1000	7204	0.409478
10000	1009	0.532614
10000	10979	0.492409
10000	171023	0.404852
10000	2200	0.465911
10000	22982	0.420606
10000	25932	0.446652
10000	2744	0.436494
10000	3097	0.414757
10000	3915	0.668467
10000	4053	0.439393
10000	4131	0.445476
10000	4628	0.452603
10000	5048	0.420458
10000	5270	0.543325
10000	5332	0.502921
10000	55740	0.40877
10000	55752	0.476845
10000	56034	0.407532
10000	6310	0.496436
10000	8609	0.408549
10000	9315	0.541688
10000	9706	0.469983
10000	9859	0.571504
10001	10285	0.51398
10001	10492	0.662284
10001	10772	0.507239
10001	10914	0.616712
10001	11051	0.511724
10001	1983	0.420963
10001	22916	0.539005
10001	22938	0.457159
10001	23517	0.456689
10001	2551	0.476739
10001	25898	0.421261
10001	3190	0.414846
10001	3192	0.413336
10001	3308	0.441454
10001	3313	0.423793
10001	3840	0.403779
10001	4087	0.460902
10001	4116	0.483533
10001	5290	0.501167
10001	5504	0.433209
10001	5706	0.549073
10001	5876	0.486613
10001	6426	0.403221
10001	6427	0.450125
10001	6428	0.459811
10001	64844	0.495262
10001	7019	0.441108
10001	7247	0.406103
10001	7534	0.402311
10001	7756	0.478246
10001	8125	0.40967
10001	81542	0.443261
10001	84246	0.492287
10001	8467	0.502143
10001	8520	0.430034
10001	8813	0.470622
10001	8872	0.410911
10001	8883	0.409434
10001	8886	0.438146
10001	9128	0.543491
10001	9184	0.41808
10001	9255	0.511327
10001	9412	0.582424
10002	10747	0.404279
10005	3029	0.409287
10006	10010	0.513309
10006	100128062	0.460872
10006	10048	0.576951
10006	10049	0.713812
10006	10054	0.480486
10006	10096	0.744127
10006	10135	0.463148
10006	10140	0.468098
10006	10179	0.462692
10006	10190	0.591022
10006	102	0.453813
10006	10210	0.413958
10006	1022	0.481918
10006	1027	0.406928
10006	10285	0.600664
10006	10294	0.582409
10006	10427	0.644371
10006	10434	0.40146
10006	10438	0.423793
10006	10466	0.431516
10006	10473	0.439213
10006	10480	0.478353
10006	10558	0.484616
10006	10640	0.483884
10006	10724	0.581518
10006	10730	0.5698
10006	10735	0.41909
10006	10776	0.404044
10006	10787	0.712025
10006	10802	0.453707
10006	10845	0.507331
10006	10892	0.45085
10006	10914	0.585937
10006	10915	0.618845
10006	10934	0.413321
10006	1105	0.405191
10006	11177	0.412123
10006	11183	0.503669
10006	11193	0.450759
10006	11235	0.600224
10006	1147	0.520351
10006	114932	0.414728
10006	1315	0.551369
10006	1385	0.529514
10006	1386	0.537731
10006	140609	0.503272
10006	1452	0.55149
10006	1456	0.451349
10006	164	0.436839
10006	1655	0.548348
10006	1657	0.476769
10006	178	0.441921
10006	1781	0.505042
10006	1977	0.413158
10006	200576	0.423673
10006	201562	0.410379
10006	2059	0.456174
10006	2060	0.60258
10006	221037	0.519681
10006	22828	0.512486
10006	22908	0.478658
10006	22911	0.506324
10006	22944	0.629012
10006	22978	0.459811
10006	23011	0.673252
10006	23063	0.434408
10006	23075	0.535318
10006	23118	0.49279
10006	23142	0.526745
10006	23172	0.447814
10006	23200	0.467582
10006	23219	0.505454
10006	23256	0.440205
10006	23262	0.40017
10006	2332	0.684797
10006	23369	0.504584
10006	23376	0.463603
10006	23394	0.515048
10006	23411	0.416151
10006	23469	0.496009
10006	23471	0.528692
10006	23473	0.412522
10006	23515	0.644091
10006	23607	0.498756
10006	253943	0.678972
