#DiseaseAUCs	BiologicalProcessAUCs
0.626751	0.772597
0.625463	0.799847
0.565074	0.764085
0.592474	0.787473
0.595230	0.789344
0.564890	0.800088
0.560113	0.769183
0.590245	0.758836
0.601752	0.801848
0.625791	0.790746
0.631477	0.780963
0.599274	0.818622
0.577314	0.747436
0.594753	0.766403
0.591574	0.841693
0.604461	0.778541
0.601024	0.798204
0.602621	0.795066
0.590844	0.762622
0.541686	0.756228
0.613866	0.795841
0.603639	0.804266
0.616553	0.786906
0.634042	0.818130
0.611899	0.768633
0.626197	0.807625
0.602058	0.781971
0.609727	0.779429
0.658727	0.805882
0.601729	0.779229
0.576193	0.795422
0.595907	0.799612
0.592937	0.787235
0.577139	0.812365
0.575737	0.801576
0.593993	0.764795
0.605410	0.809511
0.564881	0.815480
0.617647	0.782374
0.609640	0.773230
0.611567	0.799980
0.632555	0.826322
0.584338	0.798457
0.581208	0.797499
0.585364	0.767568
0.591675	0.755820
0.606485	0.790138
0.617709	0.802161
0.614935	0.775129
0.604168	0.798998
