#DiseaseAUCs	BiologicalProcessAUCs
0.856075	0.927648
0.845467	0.915609
0.861350	0.917864
0.833126	0.903305
0.842183	0.897373
0.844943	0.927844
0.845035	0.883427
0.831895	0.920557
0.814400	0.903763
0.841007	0.931891
0.858395	0.923889
0.851840	0.913810
0.866729	0.909250
0.843264	0.891626
0.854515	0.909040
0.824935	0.931790
0.827126	0.935212
0.838176	0.884170
0.848399	0.904293
0.832674	0.914335
0.847481	0.914695
0.814875	0.922960
0.860656	0.914035
0.851881	0.900392
0.854317	0.915884
0.823697	0.884497
0.827159	0.918127
0.857752	0.900718
0.860474	0.920613
0.827292	0.921844
0.859286	0.912634
0.850893	0.921835
0.854697	0.894705
0.865753	0.911725
0.856201	0.919245
0.804241	0.913447
0.842437	0.922009
0.824267	0.909145
0.824626	0.904278
0.837994	0.917778
0.837936	0.903338
0.833802	0.911088
0.831125	0.923449
0.852148	0.927063
0.848190	0.897472
0.842506	0.902818
0.836222	0.917016
0.811260	0.940957
0.865408	0.910526
0.831409	0.913990
