#DiseaseAUCs	BiologicalProcessAUCs
0.846088	0.894510
0.839496	0.912183
0.843286	0.934861
0.840446	0.939922
0.839626	0.921413
0.866602	0.906306
0.873395	0.936552
0.843238	0.915857
0.837034	0.941382
0.844268	0.937423
0.862605	0.918312
0.857505	0.915302
0.842686	0.929313
0.846732	0.916592
0.854516	0.899097
0.862219	0.899043
0.856859	0.887004
0.847753	0.907735
0.817045	0.905585
0.847472	0.922184
0.869032	0.924643
0.842887	0.906444
0.848945	0.900363
0.837796	0.890865
0.860578	0.929745
0.847044	0.913829
0.853852	0.921006
0.846672	0.905107
0.831821	0.922543
0.840730	0.939835
0.838819	0.918398
0.839717	0.901222
0.828979	0.909502
0.839338	0.915272
0.842188	0.918446
0.847074	0.902544
0.841498	0.906415
0.851528	0.925433
0.858313	0.896646
0.845557	0.911250
0.879491	0.930571
0.852277	0.910602
0.862708	0.902210
0.839492	0.918402
0.864327	0.910444
0.883901	0.911893
0.842679	0.919371
0.822504	0.896473
0.830805	0.899859
0.835900	0.913258
