#DiseaseAUCs	BiologicalProcessAUCs
0.865673	0.907842
0.865339	0.927162
0.845715	0.903151
0.864099	0.906361
0.834178	0.900998
0.856900	0.928639
0.842284	0.917816
0.845131	0.942463
0.823028	0.901570
0.854246	0.897690
0.818150	0.932751
0.867983	0.911797
0.870223	0.903164
0.850801	0.894789
0.880506	0.912484
0.834462	0.904913
0.842900	0.905004
0.852103	0.916154
0.842670	0.919542
0.828204	0.906642
0.861780	0.887220
0.868669	0.904083
0.844777	0.909427
0.845134	0.913243
0.850530	0.921251
0.871504	0.918523
0.858542	0.925792
0.848295	0.887775
0.865307	0.884831
0.840747	0.907818
0.862186	0.903582
0.831146	0.913366
0.842827	0.915319
0.844414	0.944456
0.834505	0.919781
0.848211	0.935738
0.850853	0.909724
0.865247	0.914484
0.858461	0.907608
0.860138	0.915578
0.811920	0.914331
0.842733	0.924681
0.862212	0.913446
0.839637	0.889755
0.843145	0.926129
0.877639	0.926308
0.862227	0.902089
0.837449	0.915612
0.871837	0.905662
0.855647	0.922530
