#DiseaseAUCs	BiologicalProcessAUCs
0.555672	0.803075
0.606867	0.774435
0.606395	0.785623
0.593080	0.747568
0.571924	0.806277
0.582893	0.784164
0.617267	0.773629
0.616009	0.789427
0.611972	0.765233
0.608881	0.792340
0.611858	0.779633
0.568584	0.793429
0.630088	0.752152
0.620999	0.772814
0.562741	0.749423
0.596989	0.814589
0.600194	0.767597
0.618030	0.773110
0.586172	0.787826
0.584526	0.767842
0.624476	0.757738
0.566827	0.788540
0.580496	0.763861
0.578040	0.793875
0.608517	0.816560
0.582506	0.784069
0.585564	0.752924
0.651409	0.759552
0.625863	0.750192
0.582602	0.792877
0.573386	0.737046
0.622587	0.757586
0.577393	0.781757
0.614668	0.799264
0.606851	0.793367
0.621275	0.742219
0.576236	0.802472
0.615197	0.768639
0.598236	0.832911
0.609580	0.786417
0.605589	0.746827
0.594105	0.810269
0.601060	0.774105
0.568967	0.777532
0.619919	0.780509
0.609059	0.783538
0.597716	0.780565
0.597976	0.776782
0.598415	0.790210
0.596203	0.779518
